code,hhi,value,tariffed,phase2
440391,1987.27279698233,23961714,1,1
440393,5622.85771118113,142894,1,1
440395,6244.75827467354,7673613,1,1
440397,7794.00806688166,2243709,1,1
440399,2862.84417136244,31301971,1,1
440410,9950.07110526746,2850512,1,1
440420,10000,16281,1,1
440500,3474.86552423997,1997662,1,1
440611,10000,18782,1,1
440612,2343.34514776227,38966657,1,1
440691,2895.03635214856,6346646,1,1
440692,3886.01845694171,108493072,1,1
440711,848.568933874359,57486345,1,0
440712,1831.16160075661,13599648,1,0
440713,4983.75881273583,19525699,1,0
440714,4507.49843430101,9911951,1,0
440719,3920.67823535496,85428270,1,0
440721,2427.93399458323,576518,1,0
440722,4306.00730250346,54274,1,0
440723,4983.29733915696,820655,1,0
440727,2797.36231350043,1243619,1,0
440728,2899.14143489039,55864,1,0
440729,2588.31100413568,2265002,1,0
440791,1133.84104037941,122277321,1,0
440792,2813.97221814936,165416,1,0
440793,1507.71021807559,38215968,1,0
440794,2373.7718898627,2764430,1,0
440795,1939.66847702271,7777616,1,0
440796,2136.46637992866,2168568,1,0
440797,1223.56287827088,22756399,1,0
440799,1447.46494122356,51523853,1,0
440810,4184.46074227542,13385281,1,0
440831,5575.03550502225,104842,1,0
440839,3141.2278095134,3593301,1,0
440890,1451.76596191931,127826727,1,0
440910,3390.83658561608,24057933,1,0
440921,3536.87768068628,189676,1,0
440922,2432.58217243241,430059,1,0
440929,667.615057622003,23332613,0,0
441011,2137.96765542362,94755799,1,0
441012,1681.49756690698,48370826,1,0
441019,3256.11901939384,5279941,1,0
441090,1903.00737808945,2402973,1,0
441112,1932.32165341698,11685927,1,0
441113,1291.24361123249,7215851,1,0
441114,1343.3463004382,29024830,1,0
441192,880.494512958661,11098437,0,0
441193,5106.89966547566,13617862,1,0
441194,1256.5095917383,493418,1,0
441210,1384.45683445804,1038471,1,0
441231,2365.32207664313,3202785,1,0
441233,1254.37602887634,21709819,1,0
441234,2242.82860815543,757538,1,0
441239,2915.99283486277,76530493,1,0
441241,7940.69555386784,37066,1,0
441242,3632.16551923141,496096,1,0
441249,5496.14876673315,13214253,1,0
441251,4011.84997920389,290028,1,0
441252,4111.76020153167,285942,1,0
441259,10000,4185,1,0
441291,1999.04967842738,184899,1,0
441292,1854.71736377698,4350153,1,0
441299,1021.74661959094,10476422,1,0
441300,3158.00749197958,3604307,1,1
441410,3195.31722159008,101655,1,1
441490,1068.02443372007,2381851,1,1
441510,786.810583297579,15520354,0,0
441520,970.620921415351,32582467,1,1
441600,5626.31994819947,23243028,1,1
441700,1271.56896189607,2529191,0,0
441811,3017.1172791472,5855023,0,0
441819,4129.32962958722,23640540,0,0
441821,1905.91994357801,1005417,1,0
441829,2826.29680788274,117339000,1,0
441830,2464.28907139175,199361,1,0
441840,1832.53083420381,2041697,1,0
441850,7687.90862179517,16260595,1,0
441873,10000,3564,1,0
441874,7388.52094011538,51004,1,0
441875,1572.04641827935,1764040,1,0
441879,1625.02693882851,1742229,1,0
441881,5847.37093681409,8858517,1,0
441882,9094.33862560674,2105918,1,0
441883,6225.33093498704,75951372,1,0
441889,3442.35936952525,66130198,1,0
441891,3005.1659570322,488973,1,0
441892,5302.49169437228,256187,1,0
441899,2096.22435613191,120661864,1,0
441911,1564.8672864677,485956,1,1
441912,1538.65082130601,91097,1,1
441919,1139.94992172055,583719,1,1
441920,3219.64611626782,286896,1,1
441990,963.038983150186,2319864,1,1
442011,3373.67174077948,45510,1,1
442019,2019.42412769002,2196431,1,1
442090,1068.6062276917,4233706,1,1
442110,1392.01868902188,757187,1,1
442120,2982.35265299166,27043616,1,1
442191,1495.19312820007,727853,0,0
442199,1462.96106665348,58067559,0,0
450190,10000,3865,1,1
450200,4725.64368223944,27917,1,1
450310,7743.68589814434,4028153,1,1
450390,4112.33296194412,479052,1,1
450410,3755.67328056233,900048,1,1
450490,3732.72259830323,861067,1,1
460121,5016.65717194452,5856,1,1
460129,4144.57790849334,1477507,0,0
460192,5732.26951420554,11764,0,0
460193,10000,9028,0,0
460194,4371.16249482154,54465,0,0
460199,3585.04179903042,507210,0,0
460211,3374.96780609805,180836,0,0
460212,3627.75276498975,161458,0,0
460219,1654.71316363421,791741,0,0
460290,2945.55914594483,1661483,0,0
470100,6917.99564272098,7784402,1,0
470200,2689.81905669524,146229,1,0
470311,7899.93926977136,112863,1,1
470319,9929.74766584966,2919681,1,1
470321,1134.10530300029,211382170,1,1
470329,1751.93205659666,148005759,1,1
470411,8862.62347129205,470274,1,1
470421,8863.97199104605,1578443,1,1
470429,2796.32661128824,1905899,1,1
470500,3175.86917155695,351738,1,1
470610,4644.71658079745,259069,1,1
470620,2572.2873715283,19452566,1,1
470691,9386.97081059908,175463,1,1
470692,5416.11401657589,1052815,1,1
470693,2842.79548900732,1299707,1,1
470710,1160.13703269167,63186110,1,1
470720,932.101669920188,25154755,1,1
470730,1427.95474866573,10302089,1,1
470790,1215.57075867209,59295138,1,1
480100,3377.48869607618,2726416,1,1
480210,1389.79098768878,345053,1,1
480220,4122.53421487516,2752095,1,1
480240,2991.29660273188,286085,1,1
480254,2460.41617858772,3947817,1,1
480255,1112.24699932565,42012003,1,1
480256,3123.97877669775,47235090,1,1
480257,2707.64769204972,14925679,1,1
480258,2191.18386590027,25037959,1,1
480261,2055.93261832829,14232086,1,1
480262,4895.00981935646,6858544,1,1
480269,4954.23066366079,2111337,1,1
480300,1309.26453364883,167334716,1,1
480411,1047.28734537088,202487246,1,1
480419,5432.14406537096,58518174,1,1
480421,1263.26744755023,27088640,1,1
480429,5874.29888700518,10807002,1,1
480431,2537.39982025174,75026240,1,1
480439,1450.9069679153,30443122,1,1
480441,2356.25644292038,58406486,1,1
480442,8091.45962420402,114376905,1,1
480449,8818.43204446638,24181365,1,1
480451,2434.9803958618,19011905,1,1
480452,2197.91646236309,4672465,1,1
480459,3315.29240861864,425437,1,1
480511,5442.28118392542,17448940,1,1
480512,7713.2576198896,37038,1,1
480519,2249.47058776936,90334578,1,1
480524,5654.51063713531,205522645,1,1
480525,4821.54121009779,204314523,1,1
480530,6241.93283703193,262376,1,1
480540,3773.61223013695,8094359,1,1
480550,6934.28140526361,2881142,1,1
480591,2970.86111993171,23923996,1,1
480592,7765.90082694259,20431551,1,1
480593,1537.60082823495,22729241,1,1
480610,4661.12884864554,3218165,1,1
480620,1578.40450504285,22568415,1,1
480630,2387.26093412907,374265,1,1
480640,6365.65506278152,1501416,1,1
480700,1585.26803796519,12053448,1,1
480810,3517.26508617257,215494816,1,1
480840,4363.93649832596,6876413,1,1
480890,1470.76858689318,3314266,1,1
480920,5496.31223622083,6962143,1,1
480990,1438.58408530426,1519489,1,1
481013,2365.14455564061,130936246,1,1
481014,1127.55853503963,1567892,1,1
481019,1585.51215643916,22168837,1,1
481022,1673.48465468716,12749978,1,1
481029,2387.5038804723,21443295,1,1
481031,7903.60108409204,29340250,1,1
481032,2063.24209701966,104228106,1,1
481039,6807.98209167302,131728588,1,1
481092,3054.95159628483,118276547,1,1
481099,3018.91062141446,55600398,1,1
481110,1343.34767492105,1369961,1,1
481141,1311.5432554916,191767458,1,1
481149,5227.33715995549,116446455,1,1
481151,2292.33131237065,181140902,1,1
481159,898.803386602925,59576684,1,1
481160,1715.68213295143,27942846,1,1
481190,913.131036169747,136415354,1,1
481200,1992.69262679234,854412,1,1
481310,3964.17672141267,4922721,1,1
481320,4334.88650956643,2603430,1,1
481390,3144.98483536902,2634320,1,1
481420,1918.58866922938,6483551,1,1
481490,2540.95588448273,3494321,1,1
481620,6002.1710820066,20540702,1,1
481690,6081.19443238332,3413604,1,1
481710,1089.50103682216,20913457,1,0
481720,1160.4663148498,939281,1,1
481730,997.221628460347,423443,1,1
481810,2896.28004724279,181864252,1,0
481820,2469.8299555265,340612571,1,0
481830,4561.86598385205,58099453,1,0
481850,1826.45222598169,489800,1,1
481890,1951.53800846897,54181906,1,0
481910,912.078634688812,464802057,1,0
481920,678.557312037371,229370048,1,0
481930,1862.62328295101,19624729,1,0
481940,851.653984907411,98225691,1,0
481950,1036.01420630279,43701413,1,1
481960,5832.39676643602,6391446,1,1
482010,1263.66068981611,34229213,1,0
482020,8063.32789249347,5023921,1,0
482030,1736.73259088351,7736259,1,0
482040,2443.69904414849,702413,1,0
482050,3289.28408533826,1647862,1,0
482090,1265.16562033808,2534689,1,0
482110,640.003441410434,94491794,1,1
482190,1257.68823668929,69021883,1,1
482210,2459.39648593795,211929,1,1
482290,2291.90186531966,11141335,1,1
482320,1796.36702241,43211561,1,1
482340,1277.60814634334,2079062,1,1
482361,4082.98786072811,3150962,1,1
482369,1940.42917656675,177212550,1,0
482370,1262.58252737578,62148938,1,1
482390,640.202221850714,196354964,1,1
490110,1287.57158538439,23759775,1,1
490191,4369.20940594166,982259,1,1
490199,1215.41683683401,558640277,1,1
490210,9327.49039925184,99629,1,1
490290,4213.72683913887,243321739,1,1
490300,2154.64130236629,26956619,1,1
490400,3682.04891981062,1479845,1,1
490520,3381.21931715485,21708,1,1
490590,1659.60816375887,688480,1,1
490600,3337.73400817989,342072,1,1
490700,1551.57588114224,11853722,1,1
490810,1050.68902761682,2103094,1,1
490890,732.015306588546,6054684,1,1
490900,1973.91141605388,14718569,1,1
491000,1252.71995227792,7955395,1,1
491110,1715.77961764498,70405715,1,0
491191,3839.10891384902,213625822,1,0
491199,908.005495057488,144660193,1,0
500600,10000,41879,1,1
500710,3573.5420696631,19270,1,1
500720,2615.92339500425,291981,1,1
500790,3067.34355764411,89965,1,1
510111,8900.9147782852,206802,1,1
510121,5737.86647039077,33583,1,1
510129,7412.78206415767,19336,1,1
510219,6125.82220681588,46124,1,1
510220,10000,4157,1,1
510310,6906.01423960074,20900,1,1
510320,10000,86642,1,1
510510,10000,15895,1,1
510521,10000,208725,1,1
510529,5673.01219771497,64018,1,1
510539,10000,2769,1,1
510610,10000,4853,1,1
510710,3082.58097494739,258575,1,1
510720,5098.27236053313,19958,1,1
510820,10000,12868,1,1
510910,1876.23590182398,1098892,1,1
510990,2008.05978910868,354596,1,1
511000,10000,3863,1,1
511111,1567.20642949454,117289,1,1
511119,1666.66318681398,669203,1,1
511120,3746.79973755,126615,1,1
511130,8151.18903974394,482901,1,1
511190,3718.51938542078,58645,1,1
511211,3403.4516335108,237659,1,1
511219,6623.86175434775,2565151,1,1
511220,3621.59092725912,102894,1,1
511230,7335.5934424822,923342,1,1
511290,3265.52507707227,235477,1,1
520100,2001.48912076142,696137,1,1
520291,4119.39654973624,1637354,1,1
520299,10000,37571,1,1
520300,3520.92701118733,74031,1,1
520411,3319.87343914765,94908,1,1
520419,6956.84126064224,72559,1,1
520420,2989.9789259274,30138,1,1
520511,3599.2143983232,502530,1,1
520512,7991.58888126692,2057184,1,1
520513,10000,8903,1,1
520515,5616.95916589837,92695,1,1
520521,10000,68043,1,1
520522,7442.31373022582,32760,1,1
520523,4013.26825516452,30963,1,1
520524,7416.87330840385,66737,1,1
520526,5780.63412773147,21145,1,1
520527,10000,13891,1,1
520531,7475.09848108595,4253829,1,1
520532,5302.42587724704,101027,1,1
520541,8585.67571080227,162730,1,1
520542,10000,12113,1,1
520548,10000,61756,1,1
520611,10000,12241,1,1
520613,10000,703597,1,1
520621,10000,8157,1,1
520623,10000,2681,1,1
520631,5019.67399198307,163946,1,1
520632,10000,19304,1,1
520645,10000,9172,1,1
520710,3440.47882950812,546729,1,1
520790,2065.33586325715,85125,1,1
520811,5844.54291772765,919458,1,1
520812,2249.29758669023,219284,1,1
520813,7315.63534216499,40975,1,1
520819,3166.77564188264,176495,1,1
520821,3338.93806001761,492050,1,1
520822,2989.8448178679,95237,1,1
520823,4697.47152568889,147554,1,1
520829,3590.59776620949,69685,1,1
520831,4973.14394180899,68010,1,1
520832,4489.88860601151,861693,1,1
520833,10000,3607,1,1
520839,2598.44243136164,67532,1,1
520841,10000,6436,1,1
520842,5539.30803164868,38727,1,1
520849,3161.74297888818,117493,1,1
520851,2687.5252881678,38268,1,1
520852,1259.1456068335,8554628,1,1
520859,4262.34254832086,96783,1,1
520911,2364.13377643303,345979,1,1
520912,1268.88224065816,107613,1,1
520919,4607.02789039171,270961,1,1
520921,3075.64333782873,23818,1,1
520922,10000,6197,1,1
520929,10000,2582,1,1
520931,3665.24653681209,429207,1,1
520932,7599.75416680833,6094049,1,1
520939,3718.35068261498,1121125,1,1
520941,2728.02410912904,32418,1,1
520942,4256.55945937473,697171,1,1
520943,5159.14640971454,60614,1,1
520949,3150.67106191801,25132,1,1
520951,2611.8582739613,58126,1,1
520952,7490.49250572376,54262,1,1
520959,1919.50953996198,125570,1,1
521011,3524.88188496033,66499,1,1
521019,3835.93041586052,74147,1,1
521021,5157.54687161984,20737,1,1
521029,10000,4027,1,1
521031,9046.20438832859,544919,1,1
521032,10000,8429,1,1
521039,10000,3309,1,1
521049,10000,3524,1,1
521051,5080.77391534693,326149,1,1
521059,4476.10745446021,14578,1,1
521111,10000,4693,1,1
521119,2474.5521765431,32968,1,1
521120,10000,593850,1,1
521131,6425.02400894775,233567,1,1
521132,7044.62274648204,31293,1,1
521139,2530.79416209888,103519,1,1
521141,4404.13307751471,15434,1,1
521142,5249.21732778143,52650,1,1
521149,2104.15975525657,390599,1,1
521211,5197.65790392325,7152,1,1
521212,10000,4306,1,1
521213,2482.66494901369,22594,1,1
521214,8514.75777109264,38582,1,1
521215,5345.08435642502,6825,1,1
521223,8582.47578222253,129680,1,1
521224,2926.27045609245,38692,1,1
521225,3059.59776408336,40847,1,1
530110,5001.79442696889,5437,1,1
530129,8831.68747733524,54048,1,1
530210,10000,6095,1,1
530290,3753.23275655731,49056,1,1
530310,3075.84417774004,100656,1,1
530390,7485.12116416819,513194,1,1
530500,1980.6014466624,1048753,1,1
530810,10000,64860,1,1
530820,5005.23999771695,5622,1,1
530890,4758.32900599207,500027,1,1
530911,3162.86928797247,99467,1,1
530919,3278.63074265267,439465,1,1
530921,2637.26940241359,66713,1,1
530929,2074.57426391102,175849,1,1
531010,3124.08254158744,1345721,1,1
531090,2881.15103058959,112954,1,1
531100,2182.25982132579,49880,1,1
540110,3255.82536563556,2926846,1,1
540120,4715.19288393722,80981,1,1
540211,2406.2925138922,2086051,1,1
540219,3315.30468928177,4106476,1,1
540220,2251.25441456649,1563641,1,1
540231,8470.01618362833,1275378,1,1
540232,7212.73577360835,1088259,1,1
540233,7531.03527746017,16822130,1,1
540234,3870.53835698612,294383,1,1
540239,3894.99250179262,987881,1,1
540244,6173.63477576375,6552827,1,1
540245,5521.36431259585,5085777,1,1
540246,8453.68854335025,363341,1,1
540247,3377.91817234688,518977,1,1
540248,2934.1306120099,601957,1,1
540249,5814.91344609011,1529457,1,1
540251,3252.73497586347,80062,1,1
540252,7410.2340574258,170930,0,0
540253,10000,2831,1,1
540259,8332.06052777828,102407,1,1
540261,7634.96147510541,746598,1,1
540262,6643.51059461797,171571,1,1
540263,5512.61076126214,565391,1,1
540269,6827.16745230927,147286,1,1
540310,7756.37686827854,261874,1,1
540331,9012.80851442039,50508,1,1
540332,10000,5383,1,1
540333,9457.97262828124,3724186,1,1
540349,4940.51615644056,262677,1,1
540411,10000,11719,1,1
540412,7978.52209955601,356263,1,1
540419,3723.48212397089,24734565,1,1
540490,3637.90271628414,302730,1,1
540500,2957.03959777736,193514,1,1
540600,7743.97060978382,115085,0,0
540710,1556.23212726609,7858470,1,1
540720,3651.29614397582,12471079,1,1
540730,5363.4558283997,2376446,1,1
540741,4586.8838975619,1073559,1,1
540742,1482.11056484309,1368092,1,1
540743,2533.01838306753,122167,1,1
540744,4428.22017481481,1056990,1,1
540751,6313.75022650366,3311225,1,1
540752,3527.74465838228,7864699,1,1
540753,1307.40290931739,2905858,1,1
540754,3148.29346869778,619758,1,1
540761,1201.12080970127,2023188,0,0
540769,2207.76532643792,1330401,1,1
540771,3663.74065200938,857705,1,1
540772,1736.19373290223,705572,1,1
540773,5442.15404790142,7587535,1,1
540774,4021.86412202259,48178,1,1
540781,6834.55308798304,175580,1,1
540782,4961.4548159898,247607,1,1
540783,4417.75463598564,130658,1,1
540784,2667.70452116682,71233,1,1
540791,8170.23322110497,66657,1,1
540792,1620.43661006391,636822,1,1
540793,2375.70621412271,1859419,1,1
540794,2177.18078538737,220550,1,1
540810,2953.66685114376,29482,1,1
540822,3891.11665419854,61128,0,0
540831,3732.44227591239,109823,1,1
540832,7168.07422233878,128195,1,1
540833,3351.98191718086,8906,1,1
540834,4035.29061642772,19460,1,1
550111,10000,3318,1,1
550119,8233.91909808691,394618,1,1
550120,5442.33152925336,50640,1,1
550130,4440.62718002277,35497,1,1
550140,3799.12810911033,63183,1,1
550190,10000,35684,1,1
550210,3917.06609162598,15872582,1,1
550290,10000,2682,1,1
550311,2231.03285305365,11574588,1,1
550319,4025.41609514656,1486324,1,1
550320,4071.47282808302,22790068,1,1
550330,2794.48560404756,2250335,1,1
550340,2809.2003693553,15311432,1,1
550390,7243.73521191602,12046926,1,1
550410,5616.44506605606,2788798,1,1
550490,5031.9821725332,286279,1,1
550510,3326.66852914809,1399007,1,1
550520,10000,3053,1,1
550610,3307.39209971479,184443,1,1
550620,5113.68183872808,240462,1,1
550630,4580.82246698968,30337,1,1
550690,7013.46782912865,35094,1,1
550700,5066.43738941986,15277,1,1
550810,2309.98612713795,721567,1,1
550820,3604.74614994933,15282,1,1
550911,5301.01095008908,2090423,1,1
550912,3550.95674155266,265641,1,1
550921,3266.23652509616,680322,1,1
550922,6118.9677303322,4341727,1,1
550931,10000,13199,1,1
550941,6328.20573398154,671958,1,1
550942,5118.52754328608,147065,1,1
550951,5307.23113160535,22797,1,1
550953,7049.59789815159,133429,1,1
550959,6163.64889667716,10410,1,1
550961,7659.70621833003,26698,1,1
550962,10000,4992,1,1
550992,3794.39413463054,264126,1,1
550999,7070.17846366359,110098,1,1
551011,6764.95482440815,488181,1,1
551030,10000,7931,1,1
551090,5710.19019470153,341599,1,1
551110,2985.08291774605,4109896,1,1
551120,5643.98569808541,665389,1,1
551130,10000,3284,1,1
551211,3126.74917491116,188913,1,1
551219,1598.74584598835,1367208,1,1
551221,4235.45176011238,130114,1,1
551229,3973.88125629013,6163235,1,1
551291,6153.00897404738,374748,1,1
551299,3466.6448618896,16377572,1,1
551311,8880.59907243212,787231,1,1
551312,10000,176263,1,1
551313,8360.66450396895,30206,1,1
551321,2830.4374379741,37274,1,1
551323,6171.46824461932,62212,1,1
551329,4473.71533854158,90337,1,1
551331,10000,2550,1,1
551341,8439.78755883512,382873,1,1
551349,10000,2974,1,1
551411,10000,46087,1,1
551412,10000,8876,1,1
551419,6290.60482944281,378813,1,1
551421,10000,12164,1,1
551422,5872.8109156275,1199344,1,1
551423,5250.01284542073,6793,1,1
551429,10000,28972,1,1
551430,2616.82344319795,117939,1,1
551443,5587.74687228019,11903,1,1
